N,P,K,temperature,humidity,ph,rainfall,label
40,132,202,24.55041719065004,80.60888741936338,6.00745398576827,69.6086845278427,grapes
40,132,202,24.614457186218427,80.78196151937561,6.022419616405397,69.792461044829,grapes
40,132,202,24.583873887510354,80.49749678398494,6.158340135212474,69.48096565055174,grapes
40,132,202,24.473706583720123,80.7481056005341,5.881720255790524,69.73380466787374,grapes
29,142,203,29.547636620495297,83.54783412437683,5.812689442564577,66.50363625318586,grapes
29,142,203,29.634675226640567,83.84889630376469,5.8042326921456056,66.48429317546324,grapes
29,142,203,29.686774403514605,83.76969636097951,5.941173372617622,66.47675144773025,grapes
29,142,203,29.56103247361843,83.801920145669,5.699371297611363,66.45722032122131,grapes
29,142,203,29.720702781392394,83.88770751778588,5.920892305890128,66.436186196562,grapes
29,142,203,29.686348771137407,83.67716066257917,6.065457271280061,66.33245552642654,grapes
29,142,203,29.637090232000197,83.71614641714818,5.953976574905277,66.46501750083605,grapes
29,142,203,29.72571755694473,83.80059394223014,5.802264393265121,66.35761513077327,grapes
29,142,203,29.68572812231076,83.5124275239637,5.856363945458357,66.3846152087621,grapes
29,142,203,29.642265328682218,83.65595169217993,6.1150429070630965,66.46819474322828,grapes
32,121,199,39.38688685265812,81.18754833122154,6.212709648761957,73.99452118536132,grapes
32,121,199,39.50369090134801,81.4074198364993,6.048726065756245,74.10419525448137,grapes
32,121,199,39.40507167592973,81.19923197542818,6.095500379191851,74.14088182678968,grapes
32,121,199,39.347805992748484,81.22057668355667,6.161862402638815,74.22790254694091,grapes
32,121,199,39.44252342003875,81.26394032363645,6.1446992428009946,74.00721585832339,grapes
32,121,199,39.30673360474789,81.14969377704578,6.279810976946221,74.17943827693044,grapes
32,121,199,39.337592008634694,81.13593161338201,6.053737966074934,74.20121198688486,grapes
32,121,199,39.404125188085445,81.42338132667754,5.999883533925542,74.01914154408759,grapes
32,121,199,39.530654863265404,81.42485615526826,5.992582364697776,74.15847058057527,grapes
32,121,199,39.411780383684984,81.24834642299062,6.034758232643535,74.08184915630555,grapes
6,140,205,17.69549794210978,82.94086879884667,6.424752321429312,69.65301268789442,grapes
6,140,205,17.68572035976347,83.0452931584057,6.177036009967099,69.9679305616993,grapes
6,140,205,17.516304263658306,82.91573056490265,6.413217363486296,69.84196205680385,grapes
6,140,205,17.6494690979676,82.84284905612158,6.4102207721519004,69.75074095032902,grapes
6,140,205,17.533966379542786,82.83204410640738,6.326191520463583,70.1169071431662,grapes
6,140,205,17.6829520253394,82.70227515480865,6.421222986664742,69.83668304219005,grapes
6,140,205,17.649097428741793,82.8966225899498,6.288065735889652,69.83540806570292,grapes
6,140,205,17.746608661651496,83.10270043806801,6.245365090930838,69.79302589324975,grapes
6,140,205,17.70588845305295,82.79383511748257,6.492929901964235,69.85221893394692,grapes
6,140,205,17.886258670111744,82.96373254845892,6.4350053570413275,69.95312843840952,grapes
8,120,196,23.792726378484016,82.76662031198555,5.969752366460203,69.83431724206523,grapes
8,120,196,24.10578098384712,82.58009120748925,6.079351193283255,69.9461737937064,grapes
8,120,196,23.999547595468833,82.70768725067546,6.273901528182861,69.72034852894974,grapes
8,120,196,24.15074615300509,82.58594408415597,6.1912462932521075,69.69618117232733,grapes
8,120,196,23.861839027809268,82.70297600823845,5.88832188744639,69.88998071227161,grapes
8,120,196,24.072444083842097,82.61843444632115,5.97339276457706,69.88924354266634,grapes
8,120,196,24.074459541552027,82.7743329685548,5.985859258516507,69.77705912656903,grapes
8,120,196,24.076422177768613,82.63118489358727,5.9993092392437335,69.90891794423655,grapes
8,120,196,24.01136299010211,82.51969054195273,5.988477786420883,69.7815829458032,grapes
8,120,196,24.1006869529283,82.56511611142894,6.327193126975391,70.0227068205448,grapes
34,133,202,15.439754776532231,80.13886582555668,5.8211952105505205,74.73922563048617,grapes
34,133,202,15.35957174808137,80.23310417198849,5.753904607084355,74.81343980125104,grapes
34,133,202,15.351255251124138,80.04120694761397,5.812696708854205,74.90339753169822,grapes
34,133,202,15.422647348492974,80.08567201736659,5.902961210281444,74.99105399381354,grapes
34,133,202,15.245375774973327,80.08313271463591,5.758608889802606,74.88088367471975,grapes
34,133,202,15.247736021263455,79.96971174224095,5.707788213527585,74.73603538355928,grapes
34,133,202,15.49940285393856,80.08225495969172,5.838693715423272,74.78044044174023,grapes
34,133,202,15.361621996361055,80.2243052680781,5.6405586320770364,74.96215172825498,grapes
34,133,202,15.22807711830937,80.0076882663524,5.683684639763167,74.8626190383894,grapes
34,133,202,15.165470105565316,80.04710025529293,5.958185803822651,74.89057186411935,grapes
35,135,199,21.768656149544583,80.47244424124395,6.51103822793796,69.36299771948742,grapes
35,135,199,21.733144119291257,80.62246237678687,6.669646317922571,69.40725586784635,grapes
35,135,199,21.9009726812044,80.53360289652092,6.433732896409635,69.13236621468651,grapes
35,135,199,21.611933314335367,80.53051780545456,6.384823613159685,69.44408395715583,grapes
35,135,199,21.62181837565836,80.58166516024373,6.413924783387071,69.32591462505589,grapes
35,135,199,21.91111147878874,80.71183905770971,6.3031267774473445,69.43081632102928,grapes
35,135,199,21.86091549269496,80.52000652000434,6.336372580984961,69.35961477160612,grapes
35,135,199,21.828865664422672,80.5256594302578,6.561006629702353,69.33594226432146,grapes
35,135,199,21.605824318750386,80.29178960419746,6.510904842563962,69.44264412306134,grapes
35,135,199,21.80640251410576,80.58978561133243,6.34211703577817,69.47436650296034,grapes
16,145,199,26.910056509514956,80.75972241215864,5.96066449600926,69.31276987173976,grapes
16,145,199,26.84427412608911,80.73248800376514,5.994976249160214,69.3259827094508,grapes
16,145,199,27.011523766211717,80.79757639889912,5.848617946633602,69.28973645688114,grapes
16,145,199,27.056223532552508,80.53402765839463,5.966723460271869,69.23835024769889,grapes
16,145,199,26.914600338183256,80.80937629385795,5.986907168732615,69.35099138230164,grapes
16,145,199,26.98769563268229,80.75782128802165,5.920414662499852,69.25637771103179,grapes
16,145,199,27.097080028189268,80.62048861170065,6.033980925434765,69.11253390734194,grapes
16,145,199,26.96722921007038,80.84834629935517,5.940921892567579,69.46755911594107,grapes
16,145,199,26.960022851551372,80.89123656302799,5.979469576042709,69.34367965297945,grapes
16,145,199,26.868114791440004,81.01768849603393,6.072814615120672,69.50726051247752,grapes
8,136,201,41.59257406807622,82.11504913092466,5.673406018873981,74.10451884675679,grapes
8,136,201,41.61447783983125,82.20273643615282,5.43537087450997,74.22250672909239,grapes
8,136,201,41.718254228458996,82.28552724715621,5.479878730909443,74.17354066926413,grapes
8,136,201,41.478756763306116,82.13549207690733,5.539806898401015,74.00353159695555,grapes
8,136,201,41.65747828007313,82.25168386936937,5.754422179067179,73.98987204093893,grapes
8,136,201,41.600296178533014,82.19161713123742,5.692851786793132,74.16794188519172,grapes
8,136,201,41.532676168682045,82.10360576038387,5.572166956465113,74.27108206003983,grapes
8,136,201,41.540407893442264,82.19344061619441,5.472863870118879,74.22240879057318,grapes
8,136,201,41.84369858638792,82.21733736897276,5.743943367635398,74.20471873712873,grapes
8,136,201,41.68916315811151,82.32003519059944,5.497007179491906,74.1731610201503,grapes
25,129,195,17.839087671764293,81.28742139640309,5.759524166496118,72.35065750863352,grapes
25,129,195,17.850391709106425,81.16532879104817,5.8371444894669775,72.425276327993,grapes
25,129,195,18.011998096474905,81.24893080520182,5.8577167838309965,72.31131098024929,grapes
25,129,195,17.8442598521623,81.39017209539772,5.705399632549875,72.3273584718732,grapes
25,129,195,18.00170484725896,81.20474243503342,5.752397710313093,72.28953199675584,grapes
25,129,195,18.004737891041213,81.05893219910143,5.936988300832371,72.34629064753095,grapes
25,129,195,18.06045526212742,80.95049608326663,5.7295743942272885,72.31450821073861,grapes
25,129,195,17.889663468445683,81.25970392469418,5.727833556611708,72.37564264268369,grapes
25,129,195,18.162672265658596,81.14127604863417,5.8385365894527235,72.31257237233785,grapes
25,129,195,18.129252067104293,81.24376480448619,6.050870440997932,72.48111505433768,grapes
16,130,201,29.129487021482028,82.82499705399293,5.6726758736154785,68.85398043798354,grapes
16,130,201,29.16452543460656,82.95668626803091,5.596646026263395,68.9783960728334,grapes
16,130,201,29.04035576692916,82.78722539899125,5.67487548049978,68.82984857911839,grapes
16,130,201,29.174744112294988,82.87085957946584,5.7100105529663105,68.87547762490372,grapes
16,130,201,29.227509242466336,82.95162220055582,5.470948749320028,68.83727617730295,grapes
16,130,201,29.13457829382075,82.90908084709918,5.662348573737926,68.88576182617366,grapes
16,130,201,29.225610453291452,82.83922504417473,5.604617200252087,68.7174310705178,grapes
16,130,201,29.171220452017888,82.72422312371715,5.675471011573321,68.7860395204389,grapes
16,130,201,29.071252095353756,82.79884924218258,5.779203947223126,68.72738700270654,grapes
16,130,201,29.269585227761763,82.90924226161717,5.657149461055719,68.98278967951205,grapes
39,129,203,34.55781129347101,83.06855662063073,5.821049882654905,70.96774616358742,grapes
39,129,203,34.37802769373674,83.27427728270744,5.929810151732986,71.03856579992706,grapes
39,129,203,34.48416219413965,83.10392937334267,5.920137365674969,70.94325454900041,grapes
39,129,203,34.407519496387614,83.36272552874767,6.000723847340477,71.1543612193206,grapes
39,129,203,34.43138355152474,83.29896611185349,5.7201355659100415,71.02149427348813,grapes
39,129,203,34.38757812548193,83.11345279962028,5.959191448711875,70.92579491856004,grapes
39,129,203,34.152910220119715,83.12334584613906,6.018901393910496,71.32477860173498,grapes
39,129,203,34.22624258475445,82.95193211484721,5.92129537667224,70.99146397562701,grapes
39,129,203,34.37397651592607,83.03372829955094,5.786363137727791,71.12264191870221,grapes
39,129,203,34.464262333585324,83.17655065888367,6.139659322683996,70.9618568528418,grapes
38,135,203,41.346947247600866,82.86759309922714,6.5235120288189155,69.73372208474206,grapes
38,135,203,41.27127116321132,82.66787344962302,6.4747442671739375,70.02072589120289,grapes
38,135,203,41.3843249111676,82.84926565440658,6.342196072893465,69.84085419009577,grapes
38,135,203,41.24272184140722,82.52698479670867,6.267741338170085,69.85582715691538,grapes
38,135,203,41.223388784877415,82.63296480598397,6.3543951719309515,69.81459910725593,grapes
38,135,203,41.50197323645631,82.90132513242479,6.46462919604616,70.05047288112536,grapes
38,135,203,41.28351372124223,82.78975319981991,6.319891248730204,69.90959804099032,grapes
38,135,203,41.221763681959374,82.85381061901374,6.584922885713133,69.96795418858783,grapes
38,135,203,41.17055353886058,82.82500402249111,6.567261905987798,69.95983545701834,grapes
38,135,203,41.50383005379557,82.71070068649128,6.450719483800343,69.92684674396263,grapes
33,120,205,35.05292152914199,82.3346801676497,5.607886481862553,69.75486227488065,grapes
33,120,205,35.15829323047155,82.47618461117123,5.606484758338812,69.61479582905379,grapes
33,120,205,35.057703581514026,82.17386852050079,5.6029734213046805,69.70948891679184,grapes
33,120,205,35.1485261328489,82.27319763792072,5.522225314149144,69.67225098487133,grapes
33,120,205,34.973320123517574,82.28932790600442,5.4861662065740955,69.63882422339579,grapes
33,120,205,35.29837832684667,82.22845740214144,5.3741044564196985,69.73264308564008,grapes
33,120,205,35.084700913482024,82.3725543363527,5.204230974627998,69.77289051945799,grapes
33,120,205,35.17428071331997,82.3505489934403,5.43211752723642,69.51949249501394,grapes
33,120,205,35.264376113336674,82.27949029465523,5.579193126200873,69.67474218576191,grapes
33,120,205,35.129660871163225,82.347357181173,5.388055774339534,69.62123924705054,grapes
35,125,204,19.63572180993003,80.15364959169385,6.18483798939425,73.6822948810546,grapes
35,125,204,19.75591524000917,80.21955254386417,6.033409448458383,73.63822153794322,grapes
35,125,204,19.60015599004031,80.28832328950269,6.145359630697095,73.52134943674123,grapes
35,125,204,19.688639413621512,80.42513450215009,6.279733148098106,73.78675880941539,grapes
35,125,204,19.620876187196362,80.09744908727271,5.9472857336956,73.73630064908181,grapes
35,125,204,19.653929705773745,80.27663951756442,6.176188409655205,73.65010311424045,grapes
35,125,204,19.584918483312215,79.921341764976,6.024812830355727,73.5815858969447,grapes
35,125,204,19.550624666611082,80.28847395205267,6.1376013955159126,73.70015943211217,grapes
35,125,204,19.678431325968894,80.14454596340714,6.2213311285253186,73.7428513059017,grapes
35,125,204,19.62066228669445,80.27053334857237,6.095790074560159,73.48472488803534,grapes
1,132,200,16.31685447321259,82.98499622105469,5.713107295175103,66.65207780525357,grapes
1,132,200,16.23450959346796,83.03837762811818,5.699675299521872,66.50627422634024,grapes
1,132,200,16.268275565794042,82.8452132758707,5.793325706193465,66.47637080063737,grapes
1,132,200,16.1184675704254,82.89113325289411,5.662136424344853,66.62795962970654,grapes
1,132,200,16.17069078644177,82.98225049714196,5.518314879881086,66.48913040257828,grapes
1,132,200,16.27295742053924,82.96773261413493,5.743459320833805,66.74964655255731,grapes
1,132,200,16.168410460074227,83.1115141438433,5.501562694679036,66.35962442044422,grapes
1,132,200,16.41034554398173,82.83672832098927,5.690170791257099,66.49520714191796,grapes
1,132,200,16.30606343126091,83.0764586653308,5.695144209749233,66.46973968539888,grapes
1,132,200,16.338818866074863,83.00701213267656,5.447497544740323,66.49125756513995,grapes
39,140,203,21.251425516535356,80.6338328516406,6.355098234330585,69.26775861256236,grapes
39,140,203,21.297320661136336,80.59059795644627,6.46360740817023,69.33772314724237,grapes
39,140,203,21.160614463563196,80.49692961652504,6.252325806718878,69.33570377577854,grapes
39,140,203,21.0298398584745,80.49357990213713,6.262639631384844,69.49143942672141,grapes
39,140,203,21.041042571579272,80.51358021856991,6.308703928404835,69.25345751422796,grapes
39,140,203,21.02082535486892,80.73593621695794,6.235450953992922,69.30747626538923,grapes
39,140,203,20.997777263308222,80.56922068157331,6.378277169625626,69.28365562693112,grapes
39,140,203,21.109167071122126,80.71210593444412,6.237480847147341,69.14823716761363,grapes
39,140,203,21.21164250318536,80.62297802682049,6.392064710953682,69.16828515713019,grapes
39,140,203,21.018425488841046,80.52306599860538,6.352267919158153,69.22831331203335,grapes
28,145,202,19.299637866990626,82.93478221674151,6.620006995457901,66.80620276986267,grapes
28,145,202,19.369699459326952,82.99646181908977,6.3472867954844805,66.9096898721428,grapes
28,145,202,19.280652973881374,82.8375667775422,6.35155273254292,66.86316657674746,grapes
28,145,202,19.02996856558883,82.78362150007608,6.5947269176677645,66.80304532642432,grapes
